raw,text,label
"Subject: Job Offer - Marketing Director Hi [Your Name], We are pleased to offer you the Marketing Director position. Please review the attached offer letter and let us know your decision. Best regards, HR BrandSolutions,0","Subject: Job Offer - Marketing Director Hi [Your Name], We are pleased to offer you the Marketing Director position. Please review the attached offer letter and let us know your decision. Best regards, HR BrandSolutions",0
"Subject: Interview Invitation - Junior Developer Hi [Your Name], We would like to schedule an interview for the Junior Developer role. Please let us know your availability for the next few days. Best regards, HR CodeLab,0","Subject: Interview Invitation - Junior Developer Hi [Your Name], We would like to schedule an interview for the Junior Developer role. Please let us know your availability for the next few days. Best regards, HR CodeLab",0
"Subject: Web Designer Position - Interview Scheduled Hi [Your Name], We have scheduled your interview for the Web Designer role at 2:00 PM on Thursday. Please confirm your availability. Best regards, Recruitment CreativeWeb,0","Subject: Web Designer Position - Interview Scheduled Hi [Your Name], We have scheduled your interview for the Web Designer role at 2:00 PM on Thursday. Please confirm your availability. Best regards, Recruitment CreativeWeb",0
"Subject: Payment Required for Data Analyst Interview Dear [Your Name], To confirm your interview for the Data Analyst role, we require a $150 payment. Please complete the payment at dataanalyst-confirm.com. Best regards, HR TechAnalytics,1","Subject: Payment Required for Data Analyst Interview Dear [Your Name], To confirm your interview for the Data Analyst role, we require a $150 payment. Please complete the payment at dataanalyst-confirm.com. Best regards, HR TechAnalytics",1
"Subject: Your Interview for Project Manager Role Hi [Your Name], We have scheduled your interview for the Project Manager position at 10:00 AM on Friday. Please confirm. Best regards, Recruitment ProjectMasters,0","Subject: Your Interview for Project Manager Role Hi [Your Name], We have scheduled your interview for the Project Manager position at 10:00 AM on Friday. Please confirm. Best regards, Recruitment ProjectMasters",0
"Subject: Job Offer - Junior Web Developer Dear [Your Name], We are pleased to offer you the Junior Web Developer position. Please review the attached offer letter and let us know your decision. Best regards, HR WebDevelopers,0","Subject: Job Offer - Junior Web Developer Dear [Your Name], We are pleased to offer you the Junior Web Developer position. Please review the attached offer letter and let us know your decision. Best regards, HR WebDevelopers",0
"Subject: Marketing Coordinator Role - Interview Request Hi [Your Name], We would like to invite you to an interview for the Marketing Coordinator position. Please let us know your availability. Best regards, HR MarketingWorks,0","Subject: Marketing Coordinator Role - Interview Request Hi [Your Name], We would like to invite you to an interview for the Marketing Coordinator position. Please let us know your availability. Best regards, HR MarketingWorks",0
"Subject: Payment Needed for Job Application Dear [Your Name], To complete your application for the Marketing Manager role, we require a payment of $80 to process your materials. Please visit marketing-payment.com to make the payment. Best regards, HR MarketPro,1","Subject: Payment Needed for Job Application Dear [Your Name], To complete your application for the Marketing Manager role, we require a payment of $80 to process your materials. Please visit marketing-payment.com to make the payment. Best regards, HR MarketPro",1
"Subject: Data Engineer Interview Invitation Hi [Your Name], We are impressed with your qualifications and would like to invite you for an interview for the Data Engineer role. Let us know your availability for this week. Best regards, Recruitment DataTech,0","Subject: Data Engineer Interview Invitation Hi [Your Name], We are impressed with your qualifications and would like to invite you for an interview for the Data Engineer role. Let us know your availability for this week. Best regards, Recruitment DataTech",0
"Subject: Follow-Up on Software Engineer Application Dear [Your Name], We are still reviewing your application for the Software Engineer position and will reach out to you soon. Best regards, HR TechiesInc,0","Subject: Follow-Up on Software Engineer Application Dear [Your Name], We are still reviewing your application for the Software Engineer position and will reach out to you soon. Best regards, HR TechiesInc",0
"Subject: Payment Confirmation for Job Application Dear [Your Name], Please confirm your payment of $100 for your Data Scientist application at payment-confirmation.com. This is necessary to proceed with your interview. Best regards, HR DataSciences,1","Subject: Payment Confirmation for Job Application Dear [Your Name], Please confirm your payment of $100 for your Data Scientist application at payment-confirmation.com. This is necessary to proceed with your interview. Best regards, HR DataSciences",1
"Subject: Software Developer Interview Scheduled Hi [Your Name], Your interview for the Software Developer role has been scheduled for 11:00 AM on Wednesday. Please confirm. Best regards, Recruitment CodeWorks,0","Subject: Software Developer Interview Scheduled Hi [Your Name], Your interview for the Software Developer role has been scheduled for 11:00 AM on Wednesday. Please confirm. Best regards, Recruitment CodeWorks",0
"Subject: Job Offer - Senior Project Manager Dear [Your Name], We are pleased to offer you the Senior Project Manager position. Please review the offer letter and let us know your decision. Best regards, HR ManagementX,0","Subject: Job Offer - Senior Project Manager Dear [Your Name], We are pleased to offer you the Senior Project Manager position. Please review the offer letter and let us know your decision. Best regards, HR ManagementX",0
"Subject: Marketing Executive Interview Invitation Hi [Your Name], We would like to schedule an interview with you for the Marketing Executive position. Please confirm your availability. Best regards, HR BrandWorks,0","Subject: Marketing Executive Interview Invitation Hi [Your Name], We would like to schedule an interview with you for the Marketing Executive position. Please confirm your availability. Best regards, HR BrandWorks",0
"Subject: Follow-Up on Junior Data Analyst Application Hi [Your Name], We are reviewing your application for the Junior Data Analyst position and will be in touch soon regarding the next steps. Best regards, HR DataAnalysisInc,0","Subject: Follow-Up on Junior Data Analyst Application Hi [Your Name], We are reviewing your application for the Junior Data Analyst position and will be in touch soon regarding the next steps. Best regards, HR DataAnalysisInc",0
